review_id,rating,title,review,date,version,author
r0026,1,Booking portal broken,The portal crashes every time I try to confirm my appointment. Had to call.,2026-02-22,4.3.0,HealthUser1140
r0052,1,Medication list wrong,Cant view my discharge summary in the portal. File just wont load.,2025-09-24,4.2.0,User6758
r0066,1,Wrong bill,Received a bill for a service I never received. Dispute has been ignored for weeks.,2026-01-08,4.2.1,User5818
r0002,1,Emergency wait is unacceptable,My mother sat in the emergency waiting room for 5 hours before being triaged. Unacceptable.,2026-03-08,4.1.0,CareUser9035
r0048,1,Lab results missing,The portal app crashes immediately on Android. Web version barely works.,2025-12-13,4.2.1,Patient4173
r0065,2,Medical records unavailable,"After a system update, all my past visit notes were wiped from the portal.",2026-02-07,4.1.0,Patient8908
r0073,2,Bill dispute nightmare,Portal shows a balance but I have a zero-balance letter. Cant resolve online.,2026-01-04,4.2.1,Patient1612
r0067,1,Billing error,Insurance was not applied to my bill despite pre-authorization. Still fighting it.,2025-11-02,4.2.1,Visitor2684
r0030,2,Appointment confirmation never came,Booking an appointment on iPhone is impossible. App crashes on the final step.,2025-10-11,4.3.0,Patient4415
r0013,1,Hours in the ER waiting room,ER wait times are pushing patients to leave without being seen. I nearly did.,2025-09-12,4.2.0,Visitor1407
r0015,1,Emergency dept needs help,The ER is massively understaffed. Waited 5 hours and watched others leave in frustration.,2025-10-12,4.2.1,Visitor3532
r0075,1,Billing nightmare,Billing support number just rings. No answer for days. Portal has no dispute option.,2026-03-17,4.2.0,CareUser4391
r0055,2,Medical records unavailable,App asks me to log in every single time. Session never stays active.,2025-11-13,4.3.0,CareUser9205
r0003,1,ER wait times out of control,Emergency wait times have doubled in the past year. Something needs to change.,2026-01-30,4.3.0,Patient588
r0056,2,Cant access MyChart,"My allergies list in MyChart is outdated. Changed two years ago, still wrong.",2025-10-10,4.2.0,Visitor3666
r0025,1,Terrible ER experience,The ER wait times have tripled since last year. Something systemic is broken.,2026-03-13,4.1.0,Patient2604
r0007,1,Why is the ER so slow?,Triage nurses overwhelmed. Waited 4 hours just to be seen initially.,2026-03-14,4.2.0,CareUser7024
r0045,2,Online scheduling disaster,Cant book follow-up appointments through the app. Only new patient booking works.,2025-11-02,4.3.0,AppUser3219
r0051,2,Password reset loop,MyChart password reset emails never arrive. Had to call IT three times.,2026-01-19,4.1.0,Patient8956
r0011,2,Waited forever in ER,Extremely long waits in the ER. Staff apologized but couldnt explain the backup.,2025-10-02,4.3.0,Patient9144
r0018,2,ER wait times out of control,ER wait was 6 hours. I understand emergencies happen but this was a quiet Tuesday.,2025-11-09,4.2.0,CareUser5413
r0078,4,Wonderful nurses,Doctors explained everything clearly. Best communication I have had with a medical team.,2026-02-24,4.2.0,HealthUser690
r0069,1,Insurance not applied,Charged at inpatient rates for a same-day outpatient procedure.,2026-02-18,4.2.1,CareUser1797
r0043,1,Appointment system unreliable,Error on the payment screen during co-pay setup. Couldnt complete booking online.,2026-01-10,4.2.0,Visitor8053
r0070,1,Duplicate bill,Bill amount changes every month. I dont know what I actually owe.,2025-11-07,4.1.0,Patient9164
r0004,1,Waited hours in pain,Arrived with breathing difficulties and waited 3.5 hours before seeing anyone.,2025-10-26,4.2.0,HealthUser9963
r0074,2,Unexpected charge,My EOB shows $0 patient responsibility but the hospital billed me $400.,2025-12-18,4.2.1,Patient158
r0023,2,Critical delay in ER,Came in with severe abdominal pain. 4 hour wait before anyone even acknowledged me.,2025-11-07,4.3.0,HealthUser6643
r0021,1,5 hour ER wait for chest pain,The ER felt chaotic and disorganized. We had no idea where we were in the queue.,2026-02-15,4.3.0,AppUser7617
r0031,1,Portal times out,Double-booked twice in one month. This is embarrassing for a hospital.,2026-01-08,4.1.0,CareUser4989
r0020,1,Emergency room chaos,Waited in a hallway for 3 hours post-triage because no rooms available.,2025-09-17,4.2.0,HealthUser5255
r0053,2,Portal access denied,Portal shows records from 2019 but nothing recent. Nothing from my last 3 visits.,2026-01-02,4.2.0,AppUser1060
r0072,2,Charged wrong rate,Received a collection notice for a bill I already paid. No way to resolve in the app.,2025-11-27,4.2.0,CareUser4425
r0080,5,Impressed with service,Amazing follow-up call from the care coordinator. Really felt heard.,2025-09-11,4.2.1,Visitor753
r0014,1,ER nearly killed me with delays,My father had stroke symptoms and waited 45 minutes just to be called back to triage.,2025-09-26,4.3.0,Visitor7528
r0032,1,Lost my insurance info again,App gives an error on the confirmation screen. Appointment might not have been saved.,2025-10-10,4.2.1,User8937
r0027,2,Cant book appointments,Got double-booked through the app. Showed up and was told appointment didnt exist.,2025-12-07,4.3.0,HealthUser4219
r0046,1,Cant access MyChart,Cannot log into MyChart. Reset my password three times and still locked out.,2025-09-25,4.3.0,Visitor7039
